points,pos,min,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,comment,player.id,player.firstname,player.lastname,team.id,team.name,team.nickname,team.code,team.logo,game.id
12,PG,33,3,10,30.0,4,4,100.0,2,7,28.6,0,4,4,8,2,0,3,2,+3,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13681
30,PG,31,10,16,62.5,7,10,70.0,3,8,37.5,0,5,5,5,1,2,2,1,+15,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13694
19,PG,35,7,13,53.8,1,1,100.0,4,10,40.0,0,6,6,12,1,1,5,0,-11,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13722
12,PG,25,5,10,50.0,2,3,66.7,0,4,0,0,2,2,13,3,3,2,1,+27,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13736
9,PG,38,4,7,57.1,0,0,0,1,3,33.3,1,6,7,8,0,1,3,1,-3,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13940
12,PG,37,4,10,40.0,1,2,50.0,3,7,42.9,1,3,4,12,4,1,2,1,+17,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13950
18,PG,46,8,22,36.4,1,1,100.0,1,12,8.3,5,5,10,16,1,0,4,1,+16,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13955
24,PG,32,8,16,50.0,3,3,100.0,5,12,41.7,0,4,4,4,0,1,3,0,+13,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13962
16,PG,34,6,14,42.9,0,0,0,4,10,40.0,1,3,4,6,1,0,2,0,-14,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13967
17,PG,32,7,16,43.8,1,1,100.0,2,10,20.0,1,5,6,10,1,0,2,0,+12,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13973
6,PG,36,2,6,33.3,0,0,0,2,5,40.0,0,2,2,8,0,4,3,0,-12,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,14003
34,PG,35,11,19,57.9,5,6,83.3,7,11,63.6,2,4,6,9,0,3,2,0,-17,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,14004
35,PG,38,14,26,53.8,1,1,100.0,6,16,37.5,0,4,4,7,1,2,2,1,+16,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,14005
20,PG,28,8,15,53.3,0,0,0,4,10,40.0,0,6,6,5,2,0,0,0,+31,,2595,Tyrese,Haliburton,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,14006
9,SF,19,1,6,16.7,6,6,100.0,1,4,25.0,0,1,1,1,2,2,1,1,+3,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12483
18,SF,20,7,9,77.8,3,3,100.0,1,3,33.3,0,0,0,0,3,1,0,0,0,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12492
15,SF,16,6,10,60.0,0,0,0,3,6,50.0,1,0,1,1,3,0,0,0,+4,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12520
0,SF,13,0,1,0,0,0,0,0,0,0,0,2,2,1,2,0,2,0,-7,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12541
7,SF,23,2,5,40.0,2,2,100.0,1,3,33.3,1,4,5,1,3,0,1,1,+13,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12552
26,SF,30,10,16,62.5,1,2,50.0,5,9,55.6,4,5,9,0,1,0,0,0,+18,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12579
5,SF,27,1,4,25.0,2,2,100.0,1,4,25.0,0,4,4,3,6,0,0,2,-15,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12590
9,SF,19,4,9,44.4,0,1,0,1,6,16.7,1,0,1,1,4,0,0,0,-10,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12606
13,SF,27,5,8,62.5,1,4,25.0,2,4,50.0,1,4,5,0,3,2,2,1,+1,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12620
4,SF,25,1,5,20.0,1,2,50.0,1,1,100.0,0,2,2,1,0,1,0,2,-9,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12628
15,SF,16,5,8,62.5,2,2,100.0,3,4,75.0,1,1,2,2,0,2,0,0,+17,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12641
24,SF,30,9,13,69.2,2,2,100.0,4,6,66.7,1,1,2,0,4,2,1,0,+14,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12653
6,SF,16,2,4,50.0,0,0,0,2,3,66.7,0,1,1,0,5,0,1,0,-22,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12666
8,SF,26,3,6,50.0,0,0,0,2,5,40.0,1,3,4,3,3,1,0,0,+2,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12684
6,SF,22,2,8,25.0,1,2,50.0,1,5,20.0,0,4,4,2,4,1,1,1,-10,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12698
0,SF,15,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,-22,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12735
17,SF,25,6,9,66.7,4,5,80.0,1,3,33.3,1,0,1,1,4,1,0,1,+4,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12751
7,SF,25,3,6,50.0,0,1,0,1,3,33.3,1,2,3,0,4,3,2,0,-6,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12794
9,SF,23,4,5,80.0,1,1,100.0,0,1,0,3,2,5,1,6,4,1,0,-2,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12815
20,SF,29,7,9,77.8,2,4,50.0,4,6,66.7,0,4,4,1,4,0,0,1,+9,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12832
14,SF,31,6,10,60.0,1,2,50.0,1,3,33.3,0,1,1,1,3,0,1,1,+2,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13749
6,SF,27,2,6,33.3,1,1,100.0,1,4,25.0,0,1,1,1,5,0,0,1,+16,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13775
15,SF,26,4,10,40.0,6,7,85.7,1,5,20.0,1,2,3,1,5,1,1,0,-13,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13779
13,SF,27,5,7,71.4,0,0,0,3,4,75.0,0,1,1,1,3,0,2,0,+6,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12841
12,SF,25,5,11,45.5,0,0,0,2,7,28.6,1,0,1,1,5,0,2,0,-20,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12863
12,SF,24,4,10,40.0,1,3,33.3,3,8,37.5,2,1,3,1,5,2,0,1,-6,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12876
17,SF,26,7,14,50.0,1,1,100.0,2,4,50.0,3,2,5,0,1,0,0,1,-15,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12886
12,SF,26,4,7,57.1,2,2,100.0,2,3,66.7,1,5,6,2,3,2,1,3,0,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12898
19,SF,23,6,6,100.0,3,3,100.0,4,4,100.0,0,2,2,1,1,1,1,0,+8,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12913
14,SF,28,5,12,41.7,0,0,0,4,8,50.0,1,4,5,0,1,4,2,3,-23,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12925
3,SF,28,1,5,20.0,0,0,0,1,4,25.0,1,2,3,2,6,2,4,0,-20,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12939
10,SF,30,3,6,50.0,2,2,100.0,2,4,50.0,1,4,5,2,5,0,3,0,+17,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12957
12,SF,34,4,9,44.4,0,0,0,4,6,66.7,0,5,5,1,4,1,1,2,+25,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12970
25,SF,31,8,13,61.5,2,2,100.0,7,11,63.6,0,1,1,2,2,1,2,0,+10,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,12989
4,SF,27,1,10,10.0,1,2,50.0,1,7,14.3,1,4,5,0,4,3,0,2,-11,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13002
9,SF,22,4,4,100.0,0,0,0,1,1,100.0,0,4,4,2,2,3,0,0,+18,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13014
15,SF,22,7,11,63.6,0,0,0,1,2,50.0,0,2,2,3,3,1,2,1,+25,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13028
8,SF,32,3,13,23.1,2,2,100.0,0,7,0,1,3,4,0,2,3,0,1,-5,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13041
17,SF,26,6,10,60.0,2,3,66.7,3,5,60.0,2,2,4,2,2,0,0,1,+1,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13055
10,SF,24,3,9,33.3,2,2,100.0,2,5,40.0,0,3,3,1,1,0,0,0,+1,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13068
13,SF,21,5,6,83.3,0,0,0,3,3,100.0,1,3,4,0,3,1,1,0,+1,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13081
12,SF,28,4,9,44.4,1,2,50.0,3,4,75.0,1,3,4,2,6,0,2,0,+15,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13138
6,SF,26,2,7,28.6,1,3,33.3,1,5,20.0,1,2,3,1,4,1,0,0,-9,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13152
13,SF,34,5,13,38.5,2,2,100.0,1,7,14.3,4,5,9,0,3,0,1,0,-4,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13162
16,SF,29,6,8,75.0,1,1,100.0,3,3,100.0,1,7,8,3,2,0,1,0,+21,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13175
22,SF,34,8,13,61.5,3,4,75.0,3,6,50.0,1,5,6,3,4,1,1,1,+7,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13184
16,SF,37,6,11,54.5,2,3,66.7,2,6,33.3,1,6,7,6,3,2,1,1,-1,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13200
26,SF,41,11,17,64.7,0,0,0,4,7,57.1,3,9,12,7,3,0,0,1,-3,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13218
17,SF,37,6,13,46.2,2,2,100.0,3,6,50.0,1,5,6,1,6,1,2,0,+2,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13233
6,SF,27,3,7,42.9,0,0,0,0,2,0,1,3,4,2,6,1,1,1,0,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13239
22,SF,34,8,11,72.7,3,3,100.0,3,5,60.0,1,7,8,4,3,1,2,0,+19,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13255
10,SF,33,3,6,50.0,2,4,50.0,2,4,50.0,1,0,1,1,5,1,3,1,+1,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13267
13,SF,26,4,7,57.1,4,6,66.7,1,3,33.3,1,3,4,1,2,5,2,1,-9,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13281
13,SF,31,5,12,41.7,0,0,0,3,7,42.9,1,2,3,0,4,0,1,0,+12,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13303
21,SF,33,8,13,61.5,4,7,57.1,1,4,25.0,0,3,3,1,3,0,2,0,-2,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13309
8,SF,17,3,10,30.0,0,0,0,2,7,28.6,0,2,2,1,2,0,0,2,-6,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13330
9,SF,21,3,5,60.0,1,2,50.0,2,3,66.7,0,3,3,3,2,0,0,0,-13,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13411
4,SF,28,1,7,14.3,2,2,100.0,0,4,0,0,1,1,2,2,1,2,0,-5,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13425
6,SF,22,1,3,33.3,3,4,75.0,1,2,50.0,0,1,1,2,4,0,0,0,+9,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13440
8,SF,30,2,10,20.0,3,3,100.0,1,4,25.0,0,4,4,1,3,0,0,2,+2,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13451
16,SF,37,4,8,50.0,4,4,100.0,4,6,66.7,0,5,5,1,3,1,1,2,+25,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13476
15,SF,36,6,12,50.0,2,2,100.0,1,5,20.0,0,4,4,1,3,1,0,2,+13,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13489
13,SF,27,4,12,33.3,2,2,100.0,3,7,42.9,1,3,4,1,6,0,0,0,-17,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13496
16,SF,26,5,8,62.5,5,5,100.0,1,2,50.0,2,2,4,3,3,2,0,2,+16,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13516
9,SF,35,4,9,44.4,0,0,0,1,5,20.0,2,2,4,2,5,0,3,0,-4,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13531
14,SF,26,5,10,50.0,2,2,100.0,2,5,40.0,0,1,1,0,2,0,0,1,+17,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13545
8,SF,36,3,11,27.3,0,0,0,2,6,33.3,1,2,3,2,4,1,0,1,+14,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13564
13,SF,27,4,8,50.0,2,2,100.0,3,5,60.0,1,2,3,4,5,0,1,2,-5,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13580
6,SF,27,2,11,18.2,0,0,0,2,9,22.2,0,5,5,3,4,0,1,0,-7,,2626,Aaron,Nesmith,15,Indiana Pacers,Pacers,IND,https://upload.wikimedia.org/wikipedia/fr/thumb/c/cf/Pacers_de_l%27Indiana_logo.svg/1180px-Pacers_de_l%27Indiana_logo.svg.png,13602
